usuario_id,restaurante_id,fecha_visita,consumo,con_reserva
291,62,2024-09-14,430.93,false
403,21,2026-06-11,49.2,true
99,25,2024-12-13,204.9,true
9,123,2025-04-29,451.08,true
145,148,2025-10-19,315.49,true
156,19,2024-08-13,621.99,true
471,184,2026-01-21,608.53,false
177,9,2026-01-02,141.54,false
495,41,2024-11-05,330.85,true
57,33,2025-10-14,575.32,true
428,157,2024-11-09,245.73,true
91,82,2024-06-24,617.97,false
292,46,2024-08-09,438.74,true
334,143,2026-04-18,522.82,true
195,181,2024-08-18,535.37,true
34,49,2025-01-20,544.01,true
494,71,2024-12-21,135.53,true
47,141,2024-08-03,298.38,true
91,163,2026-02-25,496.01,false
423,137,2025-12-16,460.05,true
395,112,2024-12-29,189.63,true
429,67,2025-05-19,399.52,false
74,187,2025-05-31,140.73,false
344,94,2025-02-07,407.64,true
342,180,2026-05-22,106.99,false
4,165,2024-11-21,92.49,true
104,126,2024-10-13,500.01,false
60,83,2025-10-25,642.0,false
487,155,2024-06-25,190.43,false
422,166,2026-05-12,467.01,true
262,42,2025-09-06,466.57,false
438,199,2025-01-14,590.47,true
179,108,2025-12-18,479.66,true
113,60,2024-07-18,529.11,true
142,14,2026-03-27,114.98,true
131,27,2025-11-13,57.46,true
319,52,2026-01-03,212.6,false
83,157,2025-07-22,232.63,true
121,162,2025-02-21,136.03,true
350,68,2025-10-27,521.35,true
161,166,2026-03-31,390.67,false
52,150,2026-01-17,56.54,false
438,28,2025-06-23,501.31,false
490,94,2025-09-18,48.98,false
32,199,2024-07-08,223.21,false
105,16,2025-09-02,405.16,false
122,30,2024-08-18,467.33,false
12,189,2025-02-24,565.78,false
435,50,2024-09-03,279.73,true
27,97,2025-02-18,308.78,true
368,107,2026-03-20,619.53,true
186,197,2025-08-15,449.53,true
360,82,2025-09-11,569.6,true
395,17,2025-03-28,533.1,true
290,28,2025-05-21,236.17,false
412,11,2025-09-30,613.25,true
310,195,2024-09-30,350.57,false
405,180,2025-08-05,271.75,true
425,90,2026-04-11,178.59,true
12,131,2024-09-12,521.63,true
293,78,2026-06-06,136.29,true
38,72,2026-03-07,390.3,true
477,192,2024-08-14,201.41,true
13,125,2025-11-18,420.52,true
79,70,2025-03-26,516.71,true
326,99,2024-07-23,142.69,true
68,55,2025-03-02,230.83,true
49,147,2024-09-06,147.69,true
433,175,2025-09-10,502.17,true
253,157,2025-10-10,116.49,false
74,149,2025-05-08,523.74,true
68,90,2025-10-01,408.72,false
183,169,2024-07-05,327.33,false
309,75,2026-05-22,237.55,true
379,9,2026-03-22,596.85,true
339,78,2025-10-05,235.61,true
375,178,2024-08-09,540.57,true
190,183,2024-10-04,539.43,true
453,194,2024-07-02,429.53,true
456,199,2024-09-09,129.63,false
365,97,2025-04-01,274.75,false
333,88,2024-06-30,130.47,true
438,165,2025-04-19,535.16,true
323,144,2024-08-17,147.4,true
242,180,2025-08-16,102.37,true
5,193,2025-11-29,321.91,true
195,71,2025-11-10,46.1,true
181,115,2026-04-21,532.09,false
115,8,2025-09-16,160.27,true
184,157,2026-05-31,492.65,true
344,104,2025-05-01,440.89,true
324,177,2025-10-18,244.4,true
354,63,2024-10-24,545.26,false
397,174,2026-01-21,373.14,true
371,182,2025-11-26,418.14,false
467,81,2026-02-21,484.23,false
252,45,2025-04-10,550.23,false
348,170,2025-07-15,54.88,true
258,79,2025-02-20,427.86,true
401,112,2025-03-04,105.9,false
457,5,2025-04-16,581.73,true
296,28,2025-10-04,546.58,false
381,71,2025-02-20,78.49,true
14,71,2025-06-24,309.3,true
191,101,2026-04-22,216.36,true
114,87,2025-02-20,189.11,false
306,107,2026-02-28,390.57,true
423,39,2025-06-29,155.94,true
182,151,2025-10-04,140.74,false
117,155,2025-12-29,622.53,false
352,152,2026-03-23,387.58,false
221,191,2025-07-06,167.57,false
130,31,2025-09-22,435.62,true
33,9,2024-10-12,475.46,true
470,168,2024-10-10,200.55,true
423,187,2025-10-19,124.06,true
435,94,2025-04-19,630.92,true
458,153,2025-01-31,446.29,true
302,89,2024-06-29,594.18,false
322,101,2025-04-20,108.07,true
398,163,2025-12-06,194.73,false
307,169,2026-05-15,50.21,false
88,167,2025-10-18,123.14,true
165,32,2025-10-04,196.55,false
414,148,2025-01-31,291.23,true
218,39,2026-04-14,137.59,true
383,62,2025-01-10,230.66,false
95,45,2024-09-16,274.94,false
379,168,2025-06-16,405.12,false
338,131,2025-10-05,231.16,false
495,199,2025-11-03,229.2,true
186,86,2026-01-15,555.37,true
436,43,2025-04-17,519.52,true
133,34,2025-12-17,539.9,true
33,149,2026-06-11,192.3,false
344,174,2025-08-04,405.47,true
390,86,2025-05-22,151.87,true
151,196,2024-09-25,481.91,true
325,94,2025-10-27,247.22,true
228,27,2025-02-08,114.81,true
156,55,2025-07-18,408.21,false
356,185,2026-03-24,346.69,true
116,112,2024-08-18,381.19,true
479,156,2024-09-11,443.53,false
497,74,2026-06-12,597.81,true
110,96,2026-05-02,433.06,true
163,139,2025-04-28,175.07,true
343,146,2025-02-02,43.11,false
69,158,2025-02-26,300.03,false
79,196,2025-09-04,370.49,false
120,191,2025-01-04,59.58,true
313,7,2025-11-12,529.26,true
338,61,2026-05-24,388.5,true
172,23,2025-04-05,183.2,true
303,64,2024-11-17,244.08,false
421,31,2025-08-11,352.44,true
326,133,2025-06-18,315.02,true
319,89,2024-12-02,35.2,true
381,14,2025-11-28,420.9,true
104,149,2025-08-14,209.04,false
405,82,2025-12-01,61.35,true
380,150,2026-04-10,325.83,false
490,164,2024-08-13,537.9,true
36,93,2024-08-06,549.12,true
4,69,2025-05-23,584.03,false
41,29,2025-07-19,428.44,true
364,160,2025-07-24,615.81,false
348,128,2025-12-19,648.71,false
345,93,2025-09-18,82.23,true
54,63,2024-12-05,179.29,true
412,70,2025-06-17,634.04,true
268,101,2026-01-31,310.97,true
387,9,2026-01-27,48.65,false
53,34,2025-10-10,559.45,false
385,127,2025-02-15,402.33,false
31,3,2024-06-30,359.57,true
133,149,2026-02-14,561.78,true
100,183,2024-08-23,361.37,true
413,14,2026-01-06,292.33,true
459,130,2026-05-22,607.21,false
265,89,2024-06-24,200.14,false
69,176,2025-07-16,121.15,true
318,10,2026-02-28,454.53,true
76,67,2025-08-04,480.89,true
376,55,2026-01-17,302.87,false
298,51,2026-01-31,141.56,false
129,143,2025-03-13,131.15,true
48,152,2026-01-16,313.34,true
167,161,2025-05-16,303.79,true
372,104,2025-05-06,438.33,true
290,71,2026-01-04,106.76,true
439,128,2025-01-09,620.8,true
375,38,2025-04-24,634.56,false
81,77,2025-01-20,421.14,true
407,163,2024-11-29,435.34,true
171,119,2024-09-08,51.94,false
286,140,2026-02-04,349.3,true
493,84,2024-08-12,299.53,true
34,76,2026-01-28,586.15,true
358,28,2024-12-19,251.55,true
488,16,2025-03-21,243.67,true
158,15,2025-11-01,172.91,true
86,99,2024-09-06,214.41,true
177,43,2025-11-19,83.48,true
216,197,2024-07-13,117.66,true
374,150,2026-05-08,36.17,true
262,72,2026-03-05,543.87,true
267,98,2025-11-27,180.67,true
186,81,2026-04-16,147.51,true
5,62,2025-09-29,511.41,true
123,153,2025-09-09,514.48,true
143,134,2025-04-17,86.41,false
319,131,2026-03-11,53.9,true
356,84,2026-06-12,530.8,true
190,99,2024-10-02,214.1,true
211,53,2026-03-02,89.21,false
365,137,2025-12-16,481.89,true
497,187,2026-04-29,608.96,false
77,175,2026-06-09,183.62,false
438,148,2024-12-14,207.72,true
433,11,2025-10-05,86.26,true
441,160,2026-02-04,341.76,false
334,72,2025-11-23,627.69,false
120,164,2024-10-31,44.14,false
199,101,2025-10-14,625.75,false
241,95,2024-07-16,38.75,true
4,10,2025-04-15,255.2,false
346,71,2024-11-16,454.7,true
223,68,2026-04-05,156.53,true
497,30,2026-01-27,202.13,false
462,181,2024-08-06,217.62,false
350,21,2025-04-09,473.92,false
178,110,2026-01-29,194.34,false
305,42,2026-04-21,36.53,false
43,9,2025-02-04,537.2,false
45,131,2025-03-19,607.85,false
193,190,2025-11-30,180.03,true
289,16,2024-09-08,603.17,true
247,53,2026-06-09,493.81,true
123,86,2025-08-17,143.59,false
310,103,2026-02-13,335.59,true
266,167,2025-09-17,590.85,true
494,156,2024-12-01,84.47,false
339,107,2026-03-27,392.56,false
230,157,2025-02-15,39.83,false
157,39,2024-07-11,139.4,false
224,8,2026-02-08,211.09,false
354,76,2025-12-06,79.82,true
272,155,2024-11-18,493.7,true
463,192,2024-11-02,637.2,false
463,133,2026-03-18,369.24,false
186,181,2025-05-03,58.67,true
65,137,2025-01-23,174.28,true
319,34,2026-05-28,76.98,true
88,196,2025-10-25,111.97,true
417,25,2026-05-04,573.54,true
303,78,2026-05-23,258.07,false
402,60,2026-06-18,100.75,false
178,49,2024-08-22,624.13,true
206,150,2025-05-02,613.46,false
93,34,2024-08-11,599.41,false
414,31,2025-03-14,175.44,true
437,12,2025-12-09,490.98,true
33,112,2026-02-13,213.48,false
116,186,2025-10-27,641.75,false
315,125,2025-05-15,187.42,false
492,18,2026-01-16,215.7,true
326,16,2026-05-22,388.89,false
409,132,2024-06-22,403.59,true
184,144,2026-03-11,376.32,false
203,87,2026-01-27,513.45,true
352,109,2025-02-13,221.27,true
448,94,2025-08-18,411.37,true
146,159,2025-09-23,450.4,false
93,48,2024-09-24,413.31,false
48,3,2025-08-11,322.77,false
497,14,2025-10-16,146.33,false
108,115,2026-04-19,95.35,false
326,194,2024-07-30,609.21,false
373,60,2024-07-13,295.56,false
193,187,2025-08-16,62.96,true
487,185,2024-07-12,261.09,true
259,130,2025-05-26,570.85,false
242,2,2024-10-08,285.38,true
66,88,2026-01-10,452.99,true
178,68,2026-03-29,138.9,true
162,63,2025-07-24,212.29,true
62,75,2025-05-13,366.72,true
387,66,2025-04-07,601.34,true
317,111,2024-11-20,265.43,true
486,114,2025-04-30,482.12,false
48,11,2026-04-19,247.29,true
467,25,2026-05-11,40.39,true
37,176,2025-04-27,171.62,false
217,198,2025-11-25,443.08,false
9,56,2026-03-26,635.92,true
28,153,2025-04-05,214.45,false
96,115,2025-09-23,522.23,true
157,151,2025-05-20,416.51,false
433,120,2026-02-25,643.5,false
286,181,2025-09-18,105.05,true
28,34,2025-02-06,612.07,false
262,131,2024-09-01,421.7,true
493,111,2026-03-03,313.02,true
402,146,2026-03-04,145.72,true
343,91,2026-04-21,260.62,true
203,27,2026-01-15,354.98,false
485,122,2024-10-15,324.9,false
349,187,2025-07-09,269.53,true
232,99,2025-06-01,565.95,true
447,156,2024-08-15,643.34,true
211,45,2026-01-08,457.72,true
303,97,2025-11-11,182.42,true
145,124,2024-10-05,631.32,true
157,32,2026-01-06,118.42,true
423,47,2025-01-20,267.57,false
334,99,2024-11-17,75.48,true
149,76,2025-12-19,549.16,true
313,106,2025-07-27,449.78,true
291,54,2026-03-07,52.26,true
410,165,2026-02-11,190.14,false
264,137,2025-12-18,146.78,true
471,191,2025-09-23,300.56,true
127,179,2024-10-09,591.06,false
219,109,2025-04-02,248.21,true
3,73,2026-05-07,313.35,false
141,44,2026-03-04,159.37,false
139,160,2026-06-13,400.15,true
431,94,2025-03-02,453.95,true
355,28,2025-02-26,608.73,false
417,94,2024-07-08,607.63,true
247,123,2026-03-23,304.66,true
405,64,2026-04-14,142.92,true
5,173,2026-05-25,329.52,false
335,11,2025-10-30,584.15,true
272,104,2025-05-28,325.85,true
242,138,2024-07-06,109.6,true
116,42,2025-04-20,115.17,true
174,33,2024-09-22,424.78,false
162,96,2025-02-18,52.09,true
4,199,2025-06-09,434.62,true
419,4,2025-07-08,486.78,true
55,114,2026-03-18,307.92,true
138,93,2025-02-10,363.24,false
378,64,2026-01-31,348.89,true
101,110,2026-03-10,211.46,true
290,184,2025-10-16,302.19,true
62,115,2024-09-30,494.28,false
251,69,2025-12-11,263.13,true
330,156,2025-09-01,568.86,false
188,121,2025-03-07,114.1,false
385,53,2024-08-28,69.95,true
416,160,2025-11-08,179.15,true
374,200,2025-10-17,279.44,false
216,137,2025-06-03,325.28,true
405,59,2025-11-06,521.06,true
489,52,2024-07-08,433.08,true
190,125,2024-07-15,222.37,true
409,133,2024-12-11,273.67,false
389,189,2025-12-01,141.51,false
195,144,2024-10-21,205.55,true
116,28,2025-02-25,274.4,true
378,12,2024-07-10,374.35,false
234,38,2026-03-02,649.26,true
166,34,2026-03-15,52.98,false
58,79,2025-09-08,273.07,true
296,1,2026-01-19,258.04,true
158,54,2024-07-26,118.73,true
268,69,2025-11-02,596.58,true
354,124,2025-01-18,496.98,false
365,56,2026-02-17,330.01,true
36,42,2025-01-16,102.1,true
420,158,2026-03-12,313.53,true
159,107,2026-02-27,518.04,true
206,198,2025-03-15,307.97,false
438,57,2024-07-13,137.74,false
356,165,2026-02-03,356.78,false
220,92,2026-03-23,367.37,true
413,121,2026-02-23,397.29,true
165,5,2025-12-28,116.82,false
139,57,2026-04-05,481.91,true
289,106,2024-11-22,253.78,false
178,193,2024-09-14,569.22,false
314,142,2025-03-07,98.59,false
496,119,2026-05-16,629.46,false
31,122,2025-01-22,107.56,false
471,40,2024-09-21,294.91,false
478,140,2024-09-04,425.59,false
282,165,2025-04-16,82.94,false
417,97,2025-01-21,57.3,false
393,113,2024-09-08,274.14,true
21,166,2025-05-05,295.69,true
72,33,2024-08-08,372.76,false
461,1,2024-08-26,283.42,false
232,75,2026-04-19,560.83,false
443,55,2024-10-07,260.96,true
176,39,2025-08-03,151.75,true
403,6,2025-12-28,632.62,false
373,132,2026-01-28,305.7,true
18,94,2024-11-16,550.97,false
145,13,2025-04-18,137.23,true
429,78,2025-09-10,318.73,false
373,107,2026-05-30,387.71,false
160,198,2024-08-19,243.91,true
290,37,2025-05-28,564.95,false
458,65,2026-05-01,608.92,true
248,56,2025-06-19,561.1,true
37,43,2025-06-15,367.26,true
137,31,2025-01-07,613.48,false
286,199,2024-07-10,624.44,false
154,50,2024-08-31,205.09,true
142,143,2025-06-02,191.07,false
366,52,2025-11-01,221.0,false
6,157,2025-08-13,241.07,true
273,150,2025-04-24,364.76,false
276,33,2025-12-28,589.01,true
435,41,2025-07-24,579.23,false
141,45,2025-01-23,157.11,true
143,171,2026-04-10,646.02,true
423,36,2026-02-28,433.74,false
464,22,2024-07-21,329.03,false
497,114,2025-02-11,38.71,false
378,28,2025-08-21,500.12,true
329,12,2024-12-12,361.41,false
260,25,2024-08-11,415.77,true
446,6,2026-06-20,489.18,true
123,129,2025-10-09,363.0,false
314,199,2024-11-16,491.34,true
248,77,2026-01-06,580.79,true
411,156,2024-12-13,217.2,true
29,107,2026-01-30,300.02,false
360,146,2026-02-26,102.46,true
412,106,2025-06-14,547.61,true
388,63,2025-01-01,145.97,true
340,195,2025-08-07,564.18,true
302,74,2024-12-10,441.39,false
445,120,2024-12-09,336.93,true
42,199,2025-06-10,262.35,false
398,42,2025-06-27,153.35,true
69,134,2025-08-28,551.72,true
405,49,2025-02-17,279.08,true
195,71,2025-10-30,128.73,true
68,158,2025-12-25,314.85,false
166,178,2024-12-12,194.48,true
97,37,2024-12-22,609.5,false
395,106,2026-04-04,432.02,true
77,145,2026-01-03,251.29,true
165,31,2026-02-11,348.66,true
445,154,2026-05-05,454.11,true
30,116,2025-07-01,468.91,true
336,54,2025-04-04,103.87,true
38,47,2026-01-05,40.91,true
237,130,2025-08-28,84.33,true
15,123,2025-08-04,422.17,true
139,146,2024-08-02,69.48,false
131,157,2026-05-22,544.99,true
386,124,2024-08-09,114.83,false
397,89,2025-05-07,113.49,true
468,126,2025-01-22,60.31,true
401,127,2026-01-26,589.73,false
411,92,2024-12-04,106.52,false
157,8,2024-12-01,163.35,false
229,69,2025-01-07,171.31,true
359,110,2026-06-02,52.27,true
292,195,2025-02-10,179.57,true
188,135,2025-05-13,560.62,true
496,193,2025-08-14,138.23,true
124,87,2026-04-03,118.59,true
15,17,2025-05-24,442.58,false
97,2,2026-01-30,216.14,true
217,179,2024-07-23,324.03,true
170,132,2024-09-19,226.02,false
207,37,2025-06-05,566.87,true
364,186,2026-06-17,233.4,true
59,95,2025-09-14,161.17,false
97,72,2024-08-19,233.39,true
333,149,2025-06-20,104.36,true
487,69,2025-12-10,480.2,true
361,191,2025-04-14,91.95,false
270,136,2024-08-18,378.56,false
419,5,2025-03-23,626.49,false
301,64,2025-06-21,312.9,true
396,196,2025-05-02,109.93,false
423,180,2026-04-19,49.79,true
3,180,2025-02-08,583.49,true
200,199,2025-07-06,166.28,true
493,174,2024-08-02,204.84,true
103,133,2024-09-10,607.79,true
381,114,2026-02-03,637.58,false
104,90,2024-09-17,245.58,false
476,167,2026-03-29,308.96,false
325,93,2025-10-25,612.42,false
151,57,2025-01-08,141.26,true
386,167,2024-11-11,447.31,false
352,76,2025-04-12,490.77,true
449,56,2024-10-04,512.04,true
176,131,2026-05-14,421.83,false
292,188,2025-07-08,429.72,false
230,10,2025-10-07,319.25,false
168,126,2025-06-07,222.78,false
55,13,2025-06-26,393.73,true
462,97,2025-10-30,600.4,true
483,177,2025-12-29,500.08,true
166,134,2024-09-13,643.6,false
231,174,2026-01-10,403.1,false
257,3,2025-07-29,349.15,false
473,29,2025-11-27,243.78,true
431,144,2024-09-20,152.77,false
248,166,2025-06-12,506.58,true
425,70,2025-06-15,250.17,true
383,15,2026-04-05,507.2,true
296,141,2026-05-31,496.41,true
412,75,2025-06-18,253.18,false
403,186,2025-02-05,514.09,false
145,97,2024-11-27,76.63,true
23,132,2025-06-10,246.48,true
59,187,2024-11-28,549.82,true
465,67,2025-12-25,359.58,true
299,98,2025-12-18,365.41,true
125,58,2025-09-04,54.31,true
170,11,2024-12-26,535.43,true
167,132,2025-06-12,366.27,false
366,196,2024-11-05,488.57,false
70,126,2024-10-31,86.98,false
246,15,2024-12-14,577.34,true
236,21,2025-08-01,306.17,false
153,86,2025-02-27,145.65,false
27,31,2024-11-02,533.98,false
486,199,2025-11-08,233.52,true
348,171,2026-06-06,77.54,true
122,8,2025-11-11,57.43,true
427,160,2024-12-10,554.0,true
247,199,2024-12-21,337.89,true
343,104,2025-08-12,244.35,false
1,101,2025-07-06,372.23,false
318,122,2024-10-14,573.67,true
439,45,2025-09-11,68.69,true
273,139,2025-06-08,628.45,false
353,66,2026-04-20,247.93,true
169,164,2025-05-29,264.26,true
234,95,2024-09-01,203.7,true
195,42,2025-08-16,558.88,false
112,52,2026-04-01,357.39,false
229,65,2025-12-01,606.0,true
472,97,2024-11-21,373.03,true
223,42,2025-02-09,69.44,true
387,125,2026-04-24,253.06,false
444,5,2025-02-05,307.93,true
423,35,2025-04-23,510.98,true
499,154,2024-12-09,134.72,false
459,70,2026-03-04,551.27,true
446,112,2025-06-17,73.31,true
149,100,2025-08-12,234.31,false
341,7,2025-08-05,270.85,false
241,155,2024-09-02,629.72,false
57,127,2025-03-01,100.01,true
225,58,2026-03-22,482.79,true
156,122,2026-03-17,126.14,false
328,111,2025-11-04,443.46,true
374,15,2024-07-05,265.88,true
289,41,2024-10-02,300.95,true
170,36,2026-03-21,597.42,true
335,104,2026-01-24,534.49,true
8,131,2025-06-26,559.28,false
364,175,2026-01-16,589.68,true
345,50,2025-01-07,400.91,false
309,103,2024-10-13,479.65,false
32,120,2025-06-20,379.36,true
121,142,2024-10-18,465.14,true
94,151,2024-08-15,262.19,false
1,102,2025-10-14,476.16,true
125,85,2024-06-27,165.16,true
353,171,2026-06-05,322.25,false
482,132,2024-10-12,66.4,true
451,20,2025-02-28,226.14,false
356,18,2026-05-30,103.02,true
19,28,2025-06-22,224.39,true
222,179,2025-10-02,184.46,true
163,98,2024-12-20,362.24,true
466,191,2025-08-26,589.11,false
467,19,2025-12-25,208.43,true
199,89,2025-08-29,510.44,false
167,106,2025-10-22,276.44,true
10,88,2025-08-30,366.91,false
289,101,2026-06-02,179.56,false
193,179,2024-12-18,341.65,false
13,67,2024-08-26,274.18,false
472,148,2024-07-04,165.23,true
266,155,2026-03-17,204.18,true
97,20,2025-03-20,110.24,true
195,32,2026-02-09,428.36,false
126,169,2026-04-16,157.02,true
74,154,2025-09-09,117.75,true
402,179,2025-09-13,419.59,true
387,114,2026-06-03,560.77,false
181,196,2024-11-11,446.32,false
339,56,2026-03-08,80.79,true
378,132,2025-08-19,443.07,true
128,200,2024-09-11,59.53,false
480,152,2025-06-22,396.86,false
285,148,2025-12-18,365.2,true
327,58,2026-05-17,487.07,false
84,22,2025-08-22,107.16,true
207,45,2025-03-20,308.63,true
45,113,2025-07-06,495.34,false
287,140,2024-10-28,80.37,true
295,29,2024-12-30,365.86,true
97,155,2025-10-03,286.18,true
415,41,2025-10-21,509.34,false
402,167,2024-07-17,577.05,false
483,87,2025-05-12,188.78,true
288,46,2024-12-23,251.71,true
237,93,2026-05-05,595.97,false
383,6,2025-01-11,489.62,false
418,26,2025-04-25,418.91,true
286,13,2026-05-04,472.74,false
438,179,2024-12-13,129.6,false
95,139,2024-08-19,297.45,true
131,21,2024-10-07,560.2,false
223,153,2025-02-23,357.02,false
69,133,2025-12-24,591.94,false
126,163,2025-03-10,50.85,false
304,76,2026-03-27,571.8,true
417,167,2025-05-23,436.01,false
394,58,2024-10-27,383.75,false
191,135,2024-07-08,512.8,false
191,132,2025-09-11,583.72,true
51,81,2025-01-16,480.71,true
168,131,2025-06-27,247.59,false
236,68,2026-04-17,36.81,true
280,70,2026-02-07,357.89,false
424,148,2024-09-30,182.59,false
312,89,2026-01-17,88.9,true
257,108,2024-09-30,39.47,false
200,102,2025-10-02,491.08,false
470,44,2025-12-02,575.36,false
305,135,2025-01-28,593.19,true
171,78,2024-12-05,252.06,false
336,114,2026-03-25,144.0,true
321,137,2024-08-13,392.16,false
195,61,2025-08-28,201.66,false
86,145,2025-12-29,152.37,true
291,16,2026-05-13,290.38,true
152,10,2025-06-10,577.4,true
324,83,2025-01-16,544.44,true
131,31,2025-03-14,405.78,true
226,176,2026-04-25,433.64,true
99,18,2024-07-29,420.24,false
266,10,2025-10-02,63.66,true
387,92,2024-08-28,295.35,true
203,168,2025-07-06,462.52,false
114,124,2025-03-12,501.15,true
369,6,2024-07-10,278.82,false
67,33,2025-02-10,159.53,true
277,44,2025-02-28,582.67,true
452,116,2025-11-16,444.79,true
180,67,2025-08-10,292.35,false
97,173,2026-06-17,521.92,true
312,24,2025-08-22,250.36,true
463,38,2025-11-16,529.64,false
141,191,2025-06-28,646.09,true
88,86,2025-01-30,49.3,true
106,122,2024-10-25,227.81,false
229,31,2025-02-18,292.39,true
22,30,2025-10-31,186.58,false
156,94,2025-11-09,40.0,true
491,160,2026-01-07,248.31,true
206,190,2024-12-11,492.79,true
380,74,2024-08-28,563.82,true
317,8,2024-08-04,204.37,false
198,50,2026-04-03,247.24,true
292,136,2025-12-01,442.16,false
309,59,2025-07-16,536.28,true
28,123,2025-08-31,638.37,true
215,126,2026-03-30,495.12,true
437,129,2024-07-28,343.39,false
423,37,2025-04-25,211.1,true
160,108,2024-07-10,264.26,true
457,86,2025-05-03,217.76,true
385,20,2026-01-09,564.7,true
485,174,2025-01-04,162.95,false
418,191,2025-02-06,395.42,true
84,122,2025-02-16,512.28,true
470,118,2026-01-12,583.89,true
218,166,2026-01-25,577.8,true
79,64,2024-09-05,284.65,true
370,163,2025-12-15,38.61,false
42,54,2025-12-21,343.27,true
403,90,2024-10-02,645.71,false
472,61,2026-05-18,573.74,true
66,41,2024-11-12,209.17,true
232,112,2024-09-15,92.43,false
115,56,2026-06-16,237.89,true
14,186,2025-12-22,549.14,false
390,33,2024-06-25,217.71,false
174,157,2025-10-13,198.95,true
344,150,2024-12-25,321.47,false
221,196,2025-02-09,602.4,true
329,25,2025-03-22,239.47,true
106,44,2026-03-01,431.35,true
124,32,2026-01-14,507.91,false
427,119,2026-06-20,480.32,false
120,139,2025-04-10,474.91,false
359,197,2024-08-01,600.63,true
414,55,2025-03-26,152.59,true
346,37,2026-04-14,245.73,true
179,166,2026-01-05,53.35,false
270,65,2025-10-31,456.83,false
262,123,2024-11-15,408.13,true
68,98,2024-08-11,550.43,true
112,146,2025-09-11,453.66,true
389,82,2024-12-10,502.61,true
97,177,2024-07-04,73.04,true
187,29,2025-09-02,313.69,false
423,145,2025-10-17,107.92,false
461,145,2025-12-13,157.58,true
365,112,2026-03-09,482.14,false
237,114,2026-03-01,462.74,false
384,1,2024-10-23,480.35,true
39,92,2025-05-25,498.63,true
444,68,2025-01-25,145.94,true
196,164,2024-12-12,589.26,true
474,195,2025-08-19,442.2,false
483,150,2024-10-02,136.17,false
220,64,2025-07-18,342.76,false
133,9,2025-12-05,512.95,true
393,48,2025-08-28,485.47,false
409,37,2024-11-21,110.8,true
47,5,2025-10-08,464.84,true
327,101,2025-05-30,553.31,true
432,159,2026-04-07,484.15,true
1,106,2026-02-27,395.29,true
359,174,2026-02-03,196.0,true
280,43,2026-01-12,348.64,false
496,78,2024-10-26,451.47,true
134,38,2025-05-17,402.6,true
294,51,2026-05-03,475.81,true
446,137,2025-04-26,605.06,true
129,141,2025-06-25,435.81,true
334,85,2026-01-07,591.85,true
132,199,2025-10-29,276.51,true
322,119,2024-07-20,608.79,true
473,85,2025-06-27,332.11,false
274,173,2024-11-30,340.63,true
443,76,2025-12-25,569.6,false
168,195,2024-09-03,333.69,true
283,148,2025-05-08,413.83,true
267,156,2024-07-21,401.7,true
403,102,2025-08-20,510.07,true
221,122,2025-07-14,358.75,true
305,192,2025-07-07,406.31,true
113,38,2026-02-08,82.49,true
476,53,2025-09-21,205.83,false
246,31,2025-04-01,324.99,false
296,108,2025-02-23,65.38,true
126,114,2024-08-07,500.77,true
496,46,2025-09-03,47.85,false
209,81,2026-06-08,550.45,true
233,20,2024-09-27,541.3,true
116,174,2026-04-08,163.41,false
470,69,2026-03-12,149.12,false
426,190,2025-06-12,107.4,true
431,49,2025-06-11,275.69,false
33,145,2025-04-23,63.64,true
189,72,2025-06-27,414.44,true
309,187,2025-01-28,163.01,false
53,90,2026-05-25,209.05,false
290,170,2025-05-26,556.68,true
340,138,2025-08-20,162.48,false
149,80,2024-06-29,223.98,true
360,74,2025-04-11,324.13,false
59,102,2025-10-20,465.8,false
370,38,2025-03-08,598.72,false
171,156,2025-06-07,362.37,true
150,82,2025-02-21,299.18,true
252,178,2026-06-17,296.06,true
470,44,2024-07-19,367.99,true
67,127,2025-03-09,350.71,true
464,177,2024-12-19,535.89,true
398,20,2026-01-18,493.42,false
396,163,2025-02-11,215.78,true
224,200,2025-04-09,513.38,false
289,124,2026-04-19,355.11,false
4,171,2026-03-23,113.32,true
299,166,2026-04-19,537.62,false
454,123,2025-06-09,514.36,true
127,138,2026-04-26,211.2,true
430,8,2025-09-09,81.7,true
85,134,2026-01-26,176.87,false
333,38,2024-07-15,131.09,false
161,158,2024-11-23,613.79,false
237,109,2024-10-30,266.32,true
107,82,2024-09-15,457.27,true
286,152,2024-08-11,535.22,true
2,109,2025-04-12,341.82,true
77,176,2025-05-07,557.18,false
147,174,2024-10-04,223.81,true
155,103,2024-10-21,336.71,false
34,125,2024-08-26,214.12,true
24,59,2024-09-08,304.01,false
475,118,2026-03-30,93.9,true
259,180,2026-03-02,518.35,true
383,145,2026-03-18,429.14,true
22,195,2025-02-05,207.57,true
94,100,2024-07-17,359.07,false
96,8,2025-06-03,105.6,false
474,53,2025-03-11,221.74,true
153,102,2024-09-02,519.88,false
446,134,2025-10-03,389.64,true
239,196,2025-10-28,404.62,false
162,58,2025-10-12,375.15,false
79,105,2025-01-13,87.44,true
294,106,2025-10-02,299.39,false
178,146,2025-04-09,230.54,true
29,14,2026-03-28,450.96,true
172,88,2026-06-19,648.05,true
215,35,2024-09-29,126.26,true
424,76,2026-06-04,605.02,false
143,145,2025-08-28,58.76,true
494,17,2024-11-09,444.15,false
481,104,2024-11-08,268.18,false
